date,rv_5min,bv_5min,rk_5min,jump_var,jump_ratio,cont_var,rv_5min_ann,bv_5min_ann,rk_5min_ann,J_stat,p_value,jump_detected,n_jump_bars,max_L_stat,jump_day_lm,jump_intensity
2017-09-11,0.004020209126461319,0.003573452619168355,0.0029029398572194623,0.0004467565072929641,0.11112767846857802,0.003573452619168355,1.0130926998682523,0.9005100600304254,0.7315408440193045,0.8007,0.423334,0,2,32.0878,1,0.02564102564102564
2017-09-12,1.4960394933960468e-05,1.3947140637456149e-05,1.465431261831874e-05,1.0132542965043187e-06,0.06772910964235956,1.3947140637456149e-05,0.003770019523358038,0.0035146794406389495,0.0036928867798163225,0.488,0.625569,0,0,3.5316,0,0.0
2017-09-13,3.2103762977988425e-07,2.9769746465326525e-07,2.5412554259115323e-07,2.3340165126618997e-08,0.07270204567787329,2.9769746465326525e-07,8.090148270453084e-05,7.501976109262284e-05,6.403963673297062e-05,0.5238,0.600416,0,0,2.5164,0,0.0
2017-09-14,4.947913607241327e-08,5.1901695024464346e-08,2.8968663788271305e-08,0.0,0.0,5.1901695024464346e-08,1.2468742290248145e-05,1.3079227146165016e-05,7.300103274644369e-06,-0.3527,0.724277,0,0,2.6141,0,0.0
2017-09-15,1.3219661091178168e-06,1.3217770550655996e-06,8.313987628773197e-07,1.8905405221715913e-10,0.00014300964896420143,1.3217770550655996e-06,0.0003331354594976898,0.0003330878178765311,0.00020951248824508458,0.001,0.999178,0,3,6.7398,1,0.038461538461538464
2017-09-18,3.085063711497285e-05,3.196536961091713e-05,3.947943021527241e-05,0.0,0.0,3.196536961091713e-05,0.007774360552973159,0.008055273141951117,0.009948816414248647,-0.2603,0.794608,0,2,5.4509,1,0.02564102564102564
2017-09-19,2.8425288034990204e-07,3.0722960672580573e-07,4.459002079731107e-07,0.0,0.0,3.0722960672580573e-07,7.163172584817531e-05,7.742186089490304e-05,0.0001123668524092239,-0.5824,0.560314,0,0,2.4029,0,0.0
2017-09-20,4.185628365511384e-08,4.056503398802337e-08,4.6151293405575527e-08,1.2912496670904704e-09,0.030848864387135504,4.056503398802337e-08,1.0547783481088687e-05,1.0222388564981888e-05,1.1630125938205033e-05,0.2223,0.824112,0,0,2.4571,0,0.0
2017-09-21,0.00012364210886307581,0.00011354399342662332,0.0001446613486904928,1.0098115436452495e-05,0.08167213781482204,0.00011354399342662332,0.031157811433495105,0.028613086343509078,0.03645465987000419,0.5884,0.556244,0,4,182.3448,1,0.05128205128205128
2017-09-22,9.642956866580771e-08,8.511074108790373e-08,1.690939436278716e-07,1.1318827577903982e-08,0.11737800299748108,8.511074108790373e-08,2.4300251303783543e-05,2.144790675415174e-05,4.2611673794223645e-05,0.8457,0.397729,0,0,3.0741,0,0.0
2017-09-25,0.008931502863448553,0.008403463814973826,0.008965427227256236,0.000528039048474727,0.059120962786292405,0.008403463814973826,2.2507387215890353,2.1176728813734043,2.2592876612685715,0.426,0.670142,0,4,449.2797,1,0.05128205128205128
2017-09-26,1.0543616548523908e-07,1.0689589667619802e-07,8.611017706581725e-08,0.0,0.0,1.0689589667619802e-07,2.6569913702280248e-05,2.69377659624019e-05,2.169976462058595e-05,-0.0997,0.920545,0,0,2.5724,0,0.0
2017-09-27,6.960776459641988e-06,6.38253736146343e-06,7.896289187010728e-06,5.782390981785579e-07,0.08307105083176992,6.38253736146343e-06,0.001754115667829781,0.0016083994150887845,0.001989864875126704,0.5985,0.5495,0,2,7.9466,1,0.02564102564102564
2017-09-28,2.8980882519048386e-05,2.9828220866600206e-05,2.2580151198627282e-05,0.0,0.0,2.9828220866600206e-05,0.0073031823948001935,0.007516711658383252,0.005690198102054075,-0.2107,0.833159,0,0,2.9893,0,0.0
2017-09-29,2.7230655561247328e-05,2.938780197725165e-05,1.808741776231761e-05,0.0,0.0,2.938780197725165e-05,0.006862125201434327,0.0074057260982674155,0.004558029276104038,-0.5707,0.568172,0,0,2.8317,0,0.0
2017-10-02,0.019231060348703755,0.01896254649507376,0.010053237579719604,0.00026851385362999455,0.013962509021720734,0.01896254649507376,4.846227207873346,4.778561716758587,2.53341587008934,0.1006,0.91987,0,2,48.9568,1,0.02564102564102564
2017-10-03,1.711176702196722e-05,1.7252058592787096e-05,1.0397142138344042e-05,0.0,0.0,1.7252058592787096e-05,0.00431216528953574,0.0043475187653823485,0.0026200798188626986,-0.0591,0.952897,0,0,2.1687,0,0.0
2017-10-04,1.1454434104185501e-06,1.1871845261325526e-06,9.412709388126415e-07,0.0,0.0,1.1871845261325526e-06,0.00028865173942547464,0.0002991705005854033,0.00023720027658078566,-0.2625,0.792898,0,0,2.8947,0,0.0
2017-10-05,6.3811774099531735e-06,5.94748896686093e-06,9.039832700992055e-06,4.336884430922439e-07,0.06796369184973569,5.94748896686093e-06,0.0016080567073081997,0.0014987672196489542,0.0022780378406499976,0.4897,0.624372,0,0,4.0432,0,0.0
2017-10-06,8.303481849948959e-06,7.5960613108501336e-06,9.694717344897907e-06,7.074205390988253e-07,0.08519564041770422,7.5960613108501336e-06,0.002092477426187138,0.0019142074503342337,0.0024430687709142726,0.6138,0.539337,0,0,3.2818,0,0.0
2017-10-09,5.203266866158455e-07,5.240516696408351e-07,6.939778164006307e-07,0.0,0.0,5.240516696408351e-07,0.00013112232502719308,0.00013206102074949045,0.00017488240973295894,-0.0516,0.958865,0,0,3.361,0,0.0
2017-10-10,4.239072791498716e-06,4.83281520752157e-06,3.1810790773429528e-06,0.0,0.0,4.83281520752157e-06,0.0010682463434576765,0.0012178694322954357,0.0008016319274904241,-1.0091,0.312911,0,2,6.6732,1,0.02564102564102564
2017-10-11,3.7760796208440145e-06,3.498286233234719e-06,4.907192334123071e-06,2.777933876092953e-07,0.07356659338147395,3.498286233234719e-06,0.0009515720644526917,0.0008815681307751492,0.0012366124681990138,0.53,0.59609,0,0,3.5208,0,0.0
2017-10-12,1.402077901502517e-05,1.2241611895742695e-05,9.053728452829586e-06,1.7791671192824758e-06,0.12689501706580208,1.2241611895742695e-05,0.003533236311786343,0.003084886197727159,0.0022815395701130557,0.9143,0.360585,0,0,3.8401,0,0.0
2017-10-13,4.910076007753894e-07,4.629198180524995e-07,4.3158057248641297e-07,2.8087782722889876e-08,0.057204258089439367,4.629198180524995e-07,0.00012373391539539813,0.00011665579414922988,0.00010875830426657606,0.4121,0.680234,0,0,3.4674,0,0.0
2017-10-16,2.769205969414038e-06,3.0122429535561796e-06,2.749408468763671e-06,0.0,0.0,3.0122429535561796e-06,0.0006978399042923375,0.0007590852242961572,0.0006928509341284451,-0.6323,0.527177,0,0,4.2396,0,0.0
2017-10-17,1.116076598834011e-06,9.51525821421051e-07,1.644540323378263e-06,1.6455077741296015e-07,0.1474366814501695,9.51525821421051e-07,0.0002812513029061708,0.00023978450699810484,0.0004144241614913223,1.0622,0.288122,0,0,2.6415,0,0.0
2017-10-18,1.9955614006684112e-06,2.0081263950498255e-06,1.3430059687160318e-06,0.0,0.0,2.0081263950498255e-06,0.0005028814729684396,0.000506047851552556,0.00033843750411644,-0.0454,0.963817,0,0,3.6679,0,0.0
2017-10-19,4.7594432144529725e-07,4.565157257734232e-07,3.595948855081964e-07,1.9428595671874046e-08,0.04082106661512182,4.565157257734232e-07,0.00011993796900421491,0.00011504196289490265,9.06179111480655e-05,0.2941,0.768676,0,0,3.1001,0,0.0
2017-10-20,0.00048136087577420507,0.0004806483700535825,0.0004130208594126476,7.125057206225404e-07,0.001480190341594296,0.0004806483700535825,0.12130294069509967,0.1211233892535028,0.10408125657198719,0.0107,0.991491,0,4,18.8708,1,0.05128205128205128
2017-10-23,0.00013805233378844873,0.00013947527175958919,0.00011626100906254416,0.0,0.0,0.00013947527175958919,0.03478918811468908,0.035147768483416476,0.029297774283761128,-0.0743,0.940802,0,0,2.8242,0,0.0
2017-10-24,0.0005416550914878873,0.0005374153980602936,0.000596859011464714,4.239693427593731e-06,0.007827293579241187,0.0005374153980602936,0.1364970830549476,0.13542868031119398,0.15040847088910791,0.0564,0.955028,0,0,4.1196,0,0.0
2017-10-25,1.393696751699168e-05,1.339733314370714e-05,2.0164115482565065e-05,5.396343732845403e-07,0.038719637819847885,1.339733314370714e-05,0.0035121158142819037,0.0033761279522141995,0.005081357101606396,0.279,0.78027,0,0,2.8079,0,0.0
2017-10-26,5.872173140037229e-05,5.830639342064356e-05,7.098396701443738e-05,4.153379797287328e-07,0.007072985805270615,5.830639342064356e-05,0.014797876312893816,0.014693211142002177,0.01788795968763822,0.051,0.959358,0,0,3.6571,0,0.0
2017-10-27,0.00026288946914341664,0.0002891424987753491,0.00028877011615406097,0.0,0.0,0.0002891424987753491,0.06624814622414099,0.07286390969138797,0.07277006927082337,-0.7195,0.471837,0,0,3.1612,0,0.0
2017-10-30,0.0001037930730745521,9.871748234745185e-05,0.00011029247812746596,5.075590727100253e-06,0.04890105406700428,9.871748234745185e-05,0.02615585441478713,0.024876805551557867,0.02779370448812142,0.3523,0.724597,0,0,3.0547,0,0.0
2017-10-31,1.7556373005247816e-05,1.6386042280627027e-05,9.527119512935171e-06,1.1703307246207893e-06,0.06666130057783931,1.6386042280627027e-05,0.00442420599732245,0.0041292826547180105,0.002400834117259663,0.4803,0.631028,0,0,3.5275,0,0.0
2017-11-01,5.03000805023394e-06,5.46791246587448e-06,4.110725890284072e-06,0.0,0.0,5.46791246587448e-06,0.0012675620286589529,0.0013779139414003688,0.0010359029243515862,-0.6272,0.530504,0,0,2.6107,0,0.0
2017-11-02,4.574313953816259e-06,4.113564203390934e-06,2.42731103159355e-06,4.607497504253248e-07,0.10072541026955971,4.113564203390934e-06,0.0011527271163616973,0.0010366181792545155,0.0006116823799615746,0.7257,0.46802,0,0,2.7427,0,0.0
2017-11-03,1.0135247365470311e-05,9.695796840617286e-06,1.2322144534803656e-05,4.3945052485302515e-07,0.043358634046915444,9.695796840617286e-06,0.0025540823360985184,0.0024433408038355563,0.003105180422770521,0.3124,0.754744,0,0,4.651,0,0.0
2017-11-06,7.362699360661432e-07,6.709395531738616e-07,8.034492963946737e-07,6.533038289228158e-08,0.08873144340225947,6.709395531738616e-07,0.00018554002388866808,0.00016907676739981312,0.0002024692226914578,0.6393,0.522634,0,0,3.4576,0,0.0
2017-11-07,2.3354611734823e-06,2.109217310301371e-06,2.8666175087007933e-06,2.2624386318092923e-07,0.0968732723440292,2.109217310301371e-06,0.0005885362157175396,0.0005315227621959454,0.0007223876121925999,0.698,0.485208,0,0,4.568,0,0.0
2017-11-08,4.569128894123266e-06,4.2335474474255e-06,3.0381196949001684e-06,3.355814466977659e-07,0.07344537241748911,4.2335474474255e-06,0.0011514204813190632,0.001066853956751226,0.0007656061631148424,0.5292,0.596696,0,0,2.6821,0,0.0
2017-11-09,0.00030268328529483343,0.0003215596864454865,0.00019660603145319397,0.0,0.0,0.0003215596864454865,0.07627618789429802,0.0810330409842626,0.04954471992620488,-0.4493,0.653204,0,1,8.6303,1,0.01282051282051282
2017-11-10,6.840474140455462e-08,6.462627752345752e-08,6.943770091257195e-08,3.7784638810971e-09,0.05523606357470925,6.462627752345752e-08,1.7237994833947762e-05,1.6285821935911294e-05,1.7498300629968132e-05,0.398,0.690657,0,0,2.9601,0,0.0
2017-11-13,9.388590857793359e-06,1.0865706218708269e-05,8.499098392549304e-06,0.0,0.0,1.0865706218708269e-05,0.002365924896163926,0.0027381579671144837,0.0021417727949224244,-1.1335,0.25699,0,2,10.4733,1,0.02564102564102564
2017-11-14,2.60720299729406e-06,2.7350426581599482e-06,2.293393449019582e-06,0.0,0.0,2.7350426581599482e-06,0.0006570151553181032,0.0006892307498563069,0.0005779351491529346,-0.3533,0.723883,0,0,2.9999,0,0.0
2017-11-15,0.0002931768213381965,0.00031515087232759974,0.0002550006857315252,0.0,0.0,0.00031515087232759974,0.07388055897722551,0.07941801982655514,0.06426017280434435,-0.54,0.58919,0,3,10.3002,1,0.038461538461538464
2017-11-16,0.000345706333344687,0.00033874806819727534,0.0002836702368157762,6.958265147411673e-06,0.02012767616943323,0.00033874806819727534,0.08711799600286113,0.08536451318571339,0.07148489967757561,0.145,0.884699,0,0,3.2189,0,0.0
2017-11-17,6.081898753133962e-05,6.284372606282363e-05,5.884911605785225e-05,0.0,0.0,6.284372606282363e-05,0.015326384857897585,0.015836618967831555,0.014829977246578767,-0.2399,0.810442,0,0,4.4076,0,0.0
2017-11-20,2.540921333555979e-05,2.754257074161623e-05,1.3955248937786235e-05,0.0,0.0,2.754257074161623e-05,0.006403121760561067,0.006940727826887289,0.0035167227323221312,-0.6049,0.545236,0,0,2.6791,0,0.0
2017-11-21,0.00012637211302102898,0.00011918763740325825,0.00016555393645315252,7.184475617770731e-06,0.05685174829452641,0.00011918763740325825,0.0318457724812993,0.030035284625621078,0.04171959198619444,0.4096,0.682096,0,0,3.1677,0,0.0
2017-11-22,6.133828233410573e-07,5.908995442903058e-07,3.262631219515812e-07,2.248327905075147e-08,0.036654502768408,5.908995442903058e-07,0.00015457247148194643,0.00014890668516115706,8.221830673179847e-05,0.2641,0.791712,0,0,2.742,0,0.0
2017-11-24,8.355244142595037e-06,8.419991587083927e-06,7.718856535146854e-06,0.0,0.0,8.419991587083927e-06,0.002105521523933949,0.00212183787994515,0.0019451518468570073,-0.0558,0.955476,0,1,6.2628,1,0.01282051282051282
2017-11-27,9.819982752842872e-07,1.0342758776161869e-06,9.331555467290909e-07,0.0,0.0,1.0342758776161869e-06,0.00024746356537164036,0.00026063752115927907,0.00023515519777573093,-0.3836,0.70131,0,0,2.6656,0,0.0
2017-11-28,1.2919778790760821e-05,1.1822346676463112e-05,2.460904161254376e-05,1.0974321142977093e-06,0.08494201387878947,1.1822346676463112e-05,0.0032557842552717268,0.002979231362468704,0.006201478486361028,0.612,0.540545,0,0,3.6288,0,0.0
2017-11-29,2.3594679461696623e-07,2.3573051110598278e-07,1.700080048091222e-07,2.1628351098345253e-10,0.0009166583283160735,2.3573051110598278e-07,5.945859224347549e-05,5.940408879870766e-05,4.284201721189879e-05,0.0066,0.994731,0,0,2.834,0,0.0
2017-11-30,0.00017380034922923767,0.00016581944558099974,0.00020495874700982882,7.980903648237931e-06,0.04591995147139433,0.00016581944558099974,0.043797688005767894,0.04178650028641193,0.05164960424647686,0.3308,0.740763,0,2,56.0618,1,0.02564102564102564
2017-12-01,1.779592741602954e-06,2.06856037327971e-06,3.3391719142351526e-06,0.0,0.0,2.06856037327971e-06,0.0004484573708839444,0.0005212772140664869,0.0008414713223872585,-1.1699,0.242041,0,0,2.5679,0,0.0
2017-12-04,1.535675540333864e-05,1.4857002688608349e-05,2.3693546619202262e-05,4.997527147302907e-07,0.032542856160799806,1.4857002688608349e-05,0.0038699023616413373,0.003743964677529304,0.00597077374803897,0.2345,0.814625,0,1,4.9805,1,0.01282051282051282
2017-12-05,4.91357792161186e-06,4.002946712557788e-06,4.192363675544253e-06,9.106312090540723e-07,0.18532951715678295,4.002946712557788e-06,0.0012382216362461886,0.0010087425715645626,0.0010564756462371518,1.3353,0.181792,0,0,3.2512,0,0.0
2017-12-06,3.704933402601046e-08,3.973098621189449e-08,3.110003278677732e-08,0.0,0.0,3.973098621189449e-08,9.336432174554636e-06,1.0012208525397413e-05,7.837208262267884e-06,-0.5215,0.602038,0,0,2.3437,0,0.0
2017-12-07,2.096360048907281e-05,1.92767327101257e-05,1.6946022858417155e-05,1.6868677789471096e-06,0.0804665066652017,1.92767327101257e-05,0.005282827323246348,0.004857736642951676,0.004270397760321123,0.5797,0.562087,0,3,40.0941,1,0.038461538461538464
2017-12-08,8.866158883975163e-05,8.978302407741619e-05,0.00010410590511422701,0.0,0.0,8.978302407741619e-05,0.02234272038761741,0.02262532206750888,0.026234688088785207,-0.0911,0.92739,0,0,3.6815,0,0.0
2017-12-11,3.0864261619466624e-06,3.220249885635977e-06,3.1379628324983875e-06,0.0,0.0,3.220249885635977e-06,0.000777779392810559,0.0008115029711802662,0.0007907666337895937,-0.3124,0.754744,0,0,2.1153,0,0.0
2017-12-12,1.3757862884097048e-05,1.4715945709045828e-05,1.4601387443149777e-05,0.0,0.0,1.4715945709045828e-05,0.003466981446792456,0.0037084183186795487,0.003679549635673744,-0.5017,0.615855,0,1,6.6665,1,0.01282051282051282
2017-12-13,1.6316821086001276e-08,1.8925440875944998e-08,2.6705275113570053e-08,0.0,0.0,1.8925440875944998e-08,4.111838913672322e-06,4.769211100738139e-06,6.7297293286196535e-06,-1.1518,0.249411,0,0,2.4917,0,0.0
2017-12-14,2.232104469324998e-05,2.0649978449769318e-05,2.1128948121059526e-05,1.6710662434806628e-06,0.07486505186385616,2.0649978449769318e-05,0.005624903262698995,0.005203794569341868,0.005324494926507,0.5394,0.58962,0,2,64.5502,1,0.02564102564102564
2017-12-15,4.4574367895457795e-05,4.040493444417612e-05,4.635688285079716e-05,4.169433451281676e-06,0.09353881063488369,4.040493444417612e-05,0.011232740709655364,0.010182043479932382,0.011681934478400885,0.6739,0.500358,0,0,3.3935,0,0.0
2017-12-18,0.0002744600982865558,0.00029096117245852224,0.0001649157453242469,0.0,0.0,0.00029096117245852224,0.06916394476821205,0.0733222154595476,0.04155876782171022,-0.4332,0.664894,0,1,7.5163,1,0.01282051282051282
2017-12-19,0.00015468057558503474,0.00016753410176425707,0.00020941704103905962,0.0,0.0,0.00016753410176425707,0.03897950504742875,0.04221859364459278,0.052773094341843026,-0.5987,0.549375,0,0,2.7091,0,0.0
2017-12-20,1.3395883600321546e-06,1.34007359540707e-06,1.2597207571464276e-06,0.0,0.0,1.34007359540707e-06,0.00033757626672810295,0.00033769854604258164,0.00031744963080089977,-0.0026,0.997918,0,0,2.7535,0,0.0
2017-12-21,0.00686911789604826,0.005815361451695584,0.0033442806674652513,0.0010537564443526756,0.1534049145968927,0.005815361451695584,1.7310177098041615,1.4654710858272872,0.8427587282012433,1.1052,0.269052,0,3,42.1179,1,0.038461538461538464
2017-12-22,3.748961262776128e-07,3.1158895351418014e-07,3.792000222799444e-07,6.330717276343266e-08,0.16886545221622598,3.1158895351418014e-07,9.447382382195842e-05,7.85204162855734e-05,9.555840561454599e-05,1.2166,0.223742,0,0,3.2553,0,0.0
2017-12-26,2.95889993755971e-06,2.7894102660160247e-06,3.5019319505883977e-06,1.6948967154368519e-07,0.05728129299369791,2.7894102660160247e-06,0.0007456427842650469,0.0007029313870360383,0.0008824868515482763,0.4127,0.679827,0,0,4.2451,0,0.0
2017-12-27,1.098143260668464e-06,1.0530039199964371e-06,8.783315638217695e-07,4.5139340672026815e-08,0.0411051100376826,1.0530039199964371e-06,0.0002767321016884529,0.00026535698783910214,0.00022133955408308592,0.2962,0.767113,0,0,2.8267,0,0.0
2017-12-28,6.035339305460948e-06,6.394577644721591e-06,4.706926523234738e-06,0.0,0.0,6.394577644721591e-06,0.001520905504976159,0.0016114335664698409,0.0011861454838551539,-0.4288,0.668035,0,0,2.8668,0,0.0
2017-12-29,2.0168870577268682e-05,1.8534684625906035e-05,1.6680709782537384e-05,1.634185951362647e-06,0.08102515527960699,1.8534684625906035e-05,0.005082555385471707,0.004670740525728321,0.0042035388651994205,0.5838,0.559376,0,0,3.1771,0,0.0
2018-01-02,0.00011130709875969623,0.00010441032121402537,0.00011378071766580035,6.896777545670858e-06,0.06196170379571913,0.00010441032121402537,0.02804938888744345,0.026311400945934395,0.02867274085178169,0.4464,0.655293,0,1,5.4191,1,0.01282051282051282
2018-01-03,0.002144748819004866,0.0019758598239725234,0.0023283327249124268,0.0001688889950323424,0.0787453493187884,0.0019758598239725234,0.5404767023892262,0.4979166756410759,0.5867398466779316,0.5673,0.570481,0,1,7.306,1,0.01282051282051282
2018-01-04,8.048135016204024e-06,8.127791221914256e-06,8.337476349193145e-06,0.0,0.0,8.127791221914256e-06,0.002028130024083414,0.0020482033879223923,0.0021010440399966725,-0.0713,0.943152,0,0,2.5401,0,0.0
2018-01-05,2.2821002039353438e-05,2.192743906685196e-05,1.9601896091916585e-05,8.935629725014784e-07,0.039155289141348575,2.192743906685196e-05,0.0057508925139170665,0.0055257146448466936,0.00493967781516298,0.2821,0.777863,0,0,3.7017,0,0.0
2018-01-08,2.23086395508333e-06,2.2863945215898748e-06,2.9724330282281636e-06,0.0,0.0,2.2863945215898748e-06,0.0005621777166809992,0.0005761714194406484,0.0007490531231134972,-0.1793,0.85767,0,0,4.3901,0,0.0
2018-01-09,3.399226570556493e-05,3.21947173287783e-05,3.7051329127068205e-05,1.7975483767866305e-06,0.052881097702506284,3.21947173287783e-05,0.008566050957802362,0.008113068766852131,0.009336934940021187,0.381,0.703206,0,1,6.6005,1,0.01282051282051282
2018-01-10,4.273632127470228e-06,4.629706289768197e-06,5.080514014041321e-06,0.0,0.0,4.629706289768197e-06,0.0010769552961224975,0.0011666859850215858,0.0012802895315384129,-0.6003,0.54831,0,0,2.7625,0,0.0
2018-01-11,1.0604502572441341e-05,1.1407988813842822e-05,1.4626026605168708e-05,0.0,0.0,1.1407988813842822e-05,0.002672334648255218,0.002874813181088391,0.0036857587045025144,-0.5459,0.585138,0,0,2.9581,0,0.0
2018-01-12,0.0006224783308976774,0.0006105165678758916,0.00033994987484647796,1.196176302178584e-05,0.01921635245570621,0.0006105165678758916,0.1568645393862147,0.15385017510472468,0.08566736846131244,0.1384,0.889885,0,3,8.0634,1,0.038461538461538464
2018-01-16,4.757638722124994e-05,4.875885663793963e-05,3.1246109526079726e-05,0.0,0.0,4.875885663793963e-05,0.011989249579754984,0.012287231872760786,0.007874019600572092,-0.1791,0.857884,0,0,2.4286,0,0.0
2018-01-17,7.77611940593298e-05,8.3829701859951e-05,8.512250455499966e-05,0.0,0.0,8.3829701859951e-05,0.01959582090295111,0.021125084868707653,0.021450871147859915,-0.5623,0.573936,0,0,3.0251,0,0.0
2018-01-18,1.9991259108481652e-06,1.7783565043242167e-06,2.2566308298643586e-06,2.207694065239486e-07,0.11043291215077648,1.7783565043242167e-06,0.0005037797295337377,0.0004481458390897026,0.0005686709691258184,0.7956,0.426238,0,0,3.8319,0,0.0
2018-01-19,4.803240372369966e-05,4.8549153231130637e-05,5.448243091786498e-05,0.0,0.0,4.8549153231130637e-05,0.012104165738372313,0.01223438661424492,0.013729572591301975,-0.0775,0.938217,0,0,4.004,0,0.0
2018-01-22,0.0007782981279175703,0.0005766091714336245,0.0005883957398930437,0.00020168895648394575,0.25914100135952745,0.0005766091714336245,0.19613112823522771,0.14530551120127339,0.148275726453047,1.8671,0.061894,0,2,6.5277,1,0.02564102564102564
2018-01-23,4.519214323642343e-06,4.445254255907024e-06,5.84156379596427e-06,7.396006773531834e-08,0.016365687943301822,4.445254255907024e-06,0.0011388420095578703,0.0011202040724885701,0.001472074076582996,0.1179,0.906138,0,0,2.4336,0,0.0
2018-01-24,3.045496126836647e-05,3.199053077257544e-05,2.2497725108497417e-05,0.0,0.0,3.199053077257544e-05,0.007674650239628351,0.00806161375468901,0.0056694267273413495,-0.3633,0.716401,0,0,3.3695,0,0.0
2018-01-25,2.4128221209972426e-06,2.6878445372262256e-06,2.679250290567097e-06,0.0,0.0,2.6878445372262256e-06,0.0006080311744913052,0.0006773368233810088,0.0006751710732229084,-0.8212,0.411517,0,0,3.1141,0,0.0
2018-01-26,4.8278362025396776e-05,4.868709071861217e-05,4.252092048139084e-05,0.0,0.0,4.868709071861217e-05,0.012166147230399988,0.012269146861090267,0.010715271961310493,-0.061,0.951362,0,1,9.3236,1,0.01282051282051282
2018-01-29,4.556082701973792e-05,4.515944861011791e-05,4.0893965704033134e-05,4.013784096200095e-07,0.008809725965606327,4.515944861011791e-05,0.011481328408973956,0.011380181049749714,0.01030527935741635,0.0635,0.949391,0,0,3.6295,0,0.0
2018-01-30,0.005503708105305353,0.0060829624755652355,0.003049107359592262,0.0,0.0,0.0060829624755652355,1.386934442536949,1.5329065438424394,0.76837505461725,-0.7583,0.448278,0,3,6.9065,1,0.038461538461538464
2018-01-31,9.181042135849659e-06,7.717475360383585e-06,6.558721981746329e-06,1.463566775466074e-06,0.15941181778693697,7.717475360383585e-06,0.002313622618234114,0.0019448037908166634,0.0016527979394000748,1.1485,0.250751,0,0,2.6578,0,0.0
2018-02-01,2.1057691507447397e-06,2.0715056200034094e-06,3.2593446731951204e-06,3.4263530741330313e-08,0.0162712586315332,2.0715056200034094e-06,0.0005306538259876744,0.0005220194162408591,0.0008213548576451703,0.1172,0.906677,0,0,3.2811,0,0.0
2018-02-02,0.004051126009982358,0.003931521210772588,0.0033174279625845424,0.00011960479920977013,0.029523840750825505,0.003931521210772588,1.0208837545155542,0.9907433451146922,0.8359918465713047,0.2127,0.831551,0,2,61.1651,1,0.02564102564102564
2018-02-05,0.010487457822400738,0.011769642468404139,0.004501470998986619,0.0,0.0,0.011769642468404139,2.642839371244986,2.965949902037843,1.134370691744628,-0.8808,0.3784,0,0,3.5084,0,0.0
2018-02-06,29.136844218289735,28.959100599358354,29.112419676587496,0.17774361893138035,0.006100304398092684,28.959100599358354,7342.484743009013,7297.693351038305,7336.329758500049,0.044,0.964943,0,2,94.9147,1,0.02564102564102564
2018-02-07,6.275544594327642e-05,5.350070993282048e-05,6.843176710944341e-05,9.254736010455947e-06,0.1474730316050676,5.350070993282048e-05,0.01581437237770566,0.01348217890307076,0.01724480531157974,1.0625,0.288004,0,1,4.7769,1,0.01282051282051282
2018-02-08,0.0006070302957185689,0.0005572984046534117,0.0005989078821142564,4.973189106515722e-05,0.08192653864888377,0.0005572984046534117,0.15297163452107937,0.14043919797265975,0.1509247862927926,0.5903,0.555014,0,0,3.3422,0,0.0
2018-02-09,0.027532472864229912,0.02817810182053375,0.04374332489737954,0.0,0.0,0.02817810182053375,6.938183161785938,7.1008816587745045,11.023317874139643,-0.169,0.865836,0,4,10.0962,1,0.05128205128205128
2018-02-12,0.00041303092368940095,0.0004202579209743737,0.0004613027665077068,0.0,0.0,0.0004202579209743737,0.10408379276972904,0.10590499608554217,0.1162482971599421,-0.1261,0.89968,0,0,1.9384,0,0.0
2018-02-13,2.993454792388739e-06,2.937489598560674e-06,2.6050225588640256e-06,5.596519382806515e-08,0.018695847779133443,2.937489598560674e-06,0.0007543506076819622,0.0007402473788372899,0.0006564656848337345,0.1347,0.892849,0,1,4.8424,1,0.01282051282051282
2018-02-14,0.0010511693424276305,0.0009790669561321212,0.0006859428786863834,7.210238629550936e-05,0.06859255052130747,0.0009790669561321212,0.2648946742917629,0.24672487294529455,0.1728576054289686,0.4942,0.621169,0,3,26.0439,1,0.038461538461538464
2018-02-15,8.126382565466749e-05,7.968962739196001e-05,7.337678312682916e-05,1.5741982627074757e-06,0.019371451327256192,7.968962739196001e-05,0.020478484064976207,0.020081786102773922,0.018490949347960948,0.1396,0.889002,0,0,2.289,0,0.0
2018-02-16,3.6547403839322184e-08,3.275198427623909e-08,1.8290440777796218e-08,3.795419563083091e-09,0.10384638354574666,3.275198427623909e-08,9.20994576750919e-06,8.25350003761225e-06,4.609191076004647e-06,0.7482,0.454345,0,0,3.2152,0,0.0
2018-02-20,0.00043058846240766227,0.0004707171230760037,0.0003566303804193631,0.0,0.0,0.0004707171230760037,0.10850829252673089,0.11862071501515294,0.0898708558656795,-0.6714,0.501934,0,3,169.0362,1,0.038461538461538464
2018-02-21,6.846750629543118e-06,6.383736648285453e-06,4.8441472746128555e-06,4.6301398125766515e-07,0.06762535086854932,6.383736648285453e-06,0.0017253811586448657,0.0016087016353679342,0.0012207251132024396,0.4872,0.626098,0,0,2.0802,0,0.0
2018-02-22,1.8647698784200842e-06,1.8452511509121695e-06,1.343192868009162e-06,1.951872750791467e-08,0.010467091551993666,1.8452511509121695e-06,0.0004699220093618612,0.00046500329002986673,0.0003384846027383088,0.0754,0.939886,0,0,2.1622,0,0.0
